,0.003,0.014,G,14.5,1.3,1.3,85,,
,0.006,10.189,G,13.3,1.6,0.7,90,,
,-0.002,-24.615,G,14.0,1.6,1.4,167,,
1,0.054,65.757,OCl,11.7,7.5,,,,
,-0.021,-39.940,G,13.3,1.6,0.9,107,,
,-0.011,-30.436,G,14.8,1.1,0.4,104,,
,0.003,-4.157,G,15.8,0.7,0.5,76,,
,0.022,4.162,G,15.3,0.8,0.6,92,,
,0.054,43.800,G,13.7,2.3,1.9,107,,
,-0.005,-34.471,G,14.7,0.5,0.4,95,,
,0.018,0.474,G,14.1,0.9,0.7,90,,
,0.005,2.477,G,14.5,1.5,1.0,97,,
,0.001,-2.430,G,15.7,0.5,0.5,9,,
,0.009,-3.351,G,14.9,1.8,0.4,94,,
,0.002,1.929,G,15.5,0.5,0.5,11,,
,0.032,36.765,G,13.3,0.9,0.8,159,,
,0.021,1.346,G,12.6,1.1,0.9,111,,
,-0.003,-14.417,G,15.3,0.8,0.3,150,,
,0.001,0.055,G,15.8,0.6,0.5,55,,
,-0.003,-16.247,G,14.5,1.1,0.7,36,,
,-0.005,-12.759,G,14.9,1.2,0.4,98,,
,0.005,-1.493,G,13.9,1.1,0.6,178,,
,0.004,5.312,G,15.7,0.8,0.3,82,,
,0.005,-0.024,GTrpl,,1.1,,,,
,0.018,28.033,G,13.8,2.2,0.7,70,,
,0.005,0.066,G,14.4,0.5,0.3,46,,
,0.001,-2.996,G,14.8,0.8,0.7,86,,
,0.004,-0.001,G,15.0,0.2,0.2,95,,
1,0.007,-7.536,G,14.8,0.9,0.7,148,,
,-0.000,-4.921,G,14.6,1.4,1.0,154,,
,0.009,-8.479,G,15.2,1.9,0.3,14,,
,0.011,12.095,G,13.2,1.5,0.7,135,,
,0.002,0.030,G,14.1,2.5,0.7,9,,
,0.004,-11.952,G,14.2,1.0,0.5,54,,
,0.033,6.509,G,14.8,1.0,0.6,51,,
,0.004,-0.069,G,15.3,1.3,0.6,24,,
,-0.014,21.948,G,12.8,1.4,1.1,92,,
,0.030,-22.060,G,16.8,0.5,0.5,60,,
,0.004,0.053,G,15.2,1.4,0.4,131,,
,-0.000,-0.045,G,16.9,0.6,0.5,10,,
,-0.001,-10.553,G,15.8,0.6,0.4,155,,
,0.000,-0.661,G,14.8,0.9,0.8,40,,
,0.035,-4.877,G,14.3,1.2,0.4,130,,
